,SchoolID,CNTSTUID,PV1MATH,Female,PV1READ,ESCS,PARED,METASUM,PERFEED,HOMEPOS,ADAPTIVITY,TEACHINT,CULTPOSS,HEDRES,WEALTH,ICTRES,JOYREAD,ATTLNACT,COMPETE,WORKMAST,GFOFAIL,EUDMO,SWBP,RESILIENCE,MASTGOAL,BELONG,SCREADCOMP,SCREADDIFF,PISADIFF,ST160Q01IA,ST160Q02IA,ST160Q03IA,ST160Q04IA,ST160Q05IA,ST161Q01HA,ST161Q02HA,ST161Q03HA,ST161Q06HA,ST161Q07HA,ST161Q08HA,ST184Q01HA,ST186Q05HA,ST186Q06HA,ST186Q07HA,ST186Q10HA,ST186Q09HA,ST186Q02HA,ST186Q01HA,ST186Q08HA,ST186Q03HA,STAFFSHORT,TEACHBEHA,SC164Q01HA,SC064Q01TA,SC064Q02TA,SC064Q03TA,SC064Q04NA,Public
1525,84000057,CNTSTUID,582.817,Male,626.935,1.3635,16,0.21,0.7743,1.5879,0.8329,0.9684,1.2274,1.1793,1.7437,1.2943,0.5046,1.0844,-0.5707,0.9982,-0.3799,0.9269,0.1869,0.3611,0.9703,-0.4509,0.1222,-0.0697,0.2705,2,3,3,2,3,3,3,3,2,2,2,2,4,3,3,2,3,3,3,3,3,0.0131,0.6015,7,15,20,20,50,1
1526,84000057,CNTSTUID,421.837,Female,368.14,-0.878,12,-1.72,1.3195,-1.7615,2.0073,1.8245,-1.8691,-1.0527,-0.1533,-1.187,-0.0349,1.0844,0.849,1.8164,-0.1748,1.7411,0.1869,2.3693,1.8524,0.2195,1.8839,0.3787,0.2705,3,2,3,2,3,4,4,4,2,2,3,3,4,3,3,2,4,2,3,2,3,0.0131,0.6015,7,15,20,20,50,1
1527,84000057,CNTSTUID,532.975,Female,595.577,1.0118,16,-1.72,-1.256,0.5564,0.1067,-0.8262,0.2919,-1.2263,1.6916,0.7693,-2.7114,-1.1534,-0.733,-0.6545,-0.687,-2.1464,-1.6203,-0.5176,-2.0701,-2.4306,0.1222,-1.8876,-1.272,4,1,1,4,4,3,3,3,1,1,1,2,2,4,1,4,2,4,2,4,3,0.0131,0.6015,7,15,20,20,50,1
1528,84000057,CNTSTUID,533.506,Female,513.151,0.912,16,0.59,0.6398,0.3692,0.836,1.3209,-0.1075,-1.0118,2.0372,0.5447,-1.1538,0.4667,0.1956,-0.6545,-0.9295,0.2621,1.2386,0.3858,0.5761,0.3018,0.1222,-0.663,-1.272,3,1,1,3,3,3,3,3,2,2,1,1,4,3,4,2,4,2,4,2,4,0.0131,0.6015,7,15,20,20,50,1
1529,84000057,CNTSTUID,569.819,Female,615.444,0.261,14,0.98,-0.3253,-0.209,0.1067,0.1744,-1.8691,0.1659,1.11,0.333,-0.7215,1.0844,0.7871,1.8164,0.4637,-0.9827,-0.5928,0.7396,0.5761,-1.0499,-0.4089,2.101,0.2705,3,2,1,3,3,3,2,3,3,4,4,1,3,2,3,1,3,2,3,3,3,0.0131,0.6015,7,15,20,20,50,1
1530,84000057,CNTSTUID,487.765,Male,364.952,1.6399,16,-0.57,-0.6555,1.7723,-0.5786,-0.2368,0.597,1.1793,3.3662,2.6563,-0.1542,1.0844,1.1811,1.8164,-1.8939,0.2621,-0.5928,0.4793,1.8524,-1.5827,-1.0985,2.7752,2.4403,3,2,2,2,2,2,2,2,4,4,4,1,3,1,3,2,3,2,3,2,3,0.0131,0.6015,7,15,20,20,50,1
1531,84000057,CNTSTUID,579.35,Female,647.514,1.0914,16,1.36,2.0165,0.6608,-0.9282,-0.8687,0.5677,1.1793,0.4823,-0.2532,0.0995,-0.6583,-0.2047,-0.1015,-0.2006,0.2621,0.5012,-0.0614,0.0337,-1.186,0.1222,-0.0697,0.2705,3,2,3,2,2,3,3,3,2,2,2,2,4,3,3,2,3,3,3,3,4,0.0131,0.6015,7,15,20,20,50,1
1532,84000057,CNTSTUID,638.835,Female,653.547,1.1889,12,1.36,2.0165,2.2674,1.1853,0.9684,1.5806,1.1793,1.5539,2.6563,0.638,-0.6583,0.1956,0.5693,1.8905,-0.8645,-1.8489,-0.7906,0.5761,-1.2375,1.8839,-1.8876,-1.272,2,3,3,2,2,4,4,4,1,1,1,1,2,3,2,4,2,3,2,4,2,0.0131,0.6015,7,15,20,20,50,1
1533,84000057,CNTSTUID,513.537,Male,580.57,0.4551,16,0.59,-0.99,0.0869,0.1067,-1.2654,-0.6637,0.0477,1.1911,0.6901,-0.7637,0.4667,0.3709,-1.071,1.8905,-2.1464,-0.5928,-0.8547,-1.8213,-1.1842,0.1919,-0.0362,0.8232,3,1,1,2,2,3,2,4,1,3,2,3,3,3,3,3,2,2,3,3,3,0.0131,0.6015,7,15,20,20,50,1
1534,84000057,CNTSTUID,502.256,Female,495.624,-0.2905,16,-0.18,0.3993,0.0809,-0.1687,-0.7827,0.1956,-0.6853,0.5021,0.2272,-0.2204,0.0083,-0.2047,0.4221,-0.687,0.2621,0.5012,-0.0614,1.1969,-0.3184,0.1222,-0.0697,-0.8863,2,1,1,1,2,4,2,3,2,2,2,3,4,2,3,1,3,2,3,2,4,0.0131,0.6015,7,15,20,20,50,1
1535,84000057,CNTSTUID,535.279,Female,625.467,1.1895,16,0.21,2.0165,0.5842,2.0073,1.8245,0.6527,0.0477,0.7501,-0.1536,0.9523,1.0844,0.1956,0.5693,0.8794,1.7411,1.2386,0.3858,1.1969,-0.8444,1.2374,-0.0697,0.8232,2,3,4,2,2,4,3,4,2,2,2,1,4,3,4,2,3,3,4,2,4,0.0131,0.6015,7,15,20,20,50,1
1536,84000057,CNTSTUID,371.737,Male,390.035,1.6369,16,-0.95,1.3195,2.5917,0.7368,0.1744,1.5806,0.0477,2.9482,2.0763,2.0787,1.0844,-0.2661,0.487,0.4637,0.2621,0.5012,0.3858,-0.8444,-0.6843,-0.4089,0.409,0.2705,1,4,4,1,2,3,2,3,2,3,2,2,4,3,4,2,3,3,3,3,4,0.0131,0.6015,7,15,20,20,50,1
1537,84000057,CNTSTUID,583.031,Female,640.716,1.2524,16,-0.57,-0.3253,1.0929,-0.9246,0.1744,0.7764,-0.1357,1.1634,0.135,-0.2008,-0.6583,0.1956,0.6291,-0.4342,0.2621,0.5012,-0.0614,0.5761,-0.3184,0.1222,-0.0362,-1.272,3,2,3,3,3,3,3,3,1,3,2,1,4,2,3,3,3,2,3,3,4,0.0131,0.6015,7,15,20,20,50,1
1538,84000057,CNTSTUID,451.812,Female,484.35,1.5911,16,-0.57,0.5121,1.6106,0.5464,-0.2934,0.2919,1.1793,4.2599,3.601,-1.3158,0.0281,-0.733,-1.034,1.1422,-0.3121,-1.1176,-0.8738,-0.9149,-1.186,-1.3543,2.101,1.9717,4,1,2,4,3,2,1,2,3,4,4,3,3,2,3,3,3,2,3,3,2,0.0131,0.6015,7,15,20,20,50,1
1539,84000057,CNTSTUID,604.895,Female,704.276,0.1768,14,1.36,1.458,1.0033,-0.1687,-0.2934,1.5806,-0.3792,0.5199,1.4414,0.1984,-0.6583,-0.733,-0.6545,1.4083,-0.569,-0.5928,-0.8109,0.1123,-0.6705,-0.4419,-0.0697,0.8232,2,2,2,1,2,3,3,2,2,2,2,2,3,3,3,3,2,3,3,3,3,0.0131,0.6015,7,15,20,20,50,1
1540,84000058,CNTSTUID,564.218,Female,673.94,-0.8919,12,0.98,-1.6391,-1.6272,-2.2652,0.1744,-1.2413,0.2646,-1.4497,-1.5361,0.638,1.0844,0.1956,-0.1015,0.4637,0.2621,0.1869,-0.0614,0.5761,-0.3184,0.1222,-0.0697,0.2705,2,3,3,2,2,3,3,3,2,2,2,1,4,2,3,2,3,2,3,3,3,1.5435,0.6101,7,30,75,10,10,1
1541,84000058,CNTSTUID,442.412,Female,532.043,0.8316,16,-0.18,0.7743,0.2766,0.1941,1.8245,0.7078,-0.3792,-0.1359,1.2944,2.6131,1.0844,0.1956,1.0596,0.4637,-0.3121,0.7301,-0.0328,1.8524,0.7356,1.8839,-1.8876,-1.272,1,4,4,1,1,4,4,4,1,1,1,1,4,2,4,2,3,2,4,3,3,1.5435,0.6101,7,30,75,10,10,1
1542,84000058,CNTSTUID,554.57,Male,584.237,-1.4113,6,-1.72,0.7743,0.5838,0.4572,0.1744,0.597,1.1793,0.672,0.2111,0.0127,1.0844,0.1956,-0.1015,0.1097,1.7411,1.2386,-0.0614,0.5761,0.0348,0.1222,0.409,0.2705,2,2,2,2,2,3,3,3,2,3,2,1,4,2,4,1,4,2,4,1,4,1.5435,0.6101,7,30,75,10,10,1
1543,84000058,CNTSTUID,433.254,Male,536.482,-2.0812,6,-0.57,0.7743,-0.5856,-0.5786,-0.3449,0.3505,-0.4511,-0.3031,-0.6231,-0.4556,-0.6583,0.1956,1.8164,-0.2459,0.2621,-0.5928,-0.0614,-0.094,-0.6693,0.1222,0.8207,0.7192,3,2,2,3,3,3,3,3,2,4,2,1,3,2,3,3,3,2,3,3,3,1.5435,0.6101,7,30,75,10,10,1
1544,84000058,CNTSTUID,475.386,Female,497.748,-0.6021,12,0.59,0.2012,-1.7707,-0.5786,1.3209,-1.8691,-2.2417,-0.0144,-0.5742,0.638,1.0844,0.992,0.6291,1.4083,-0.9827,-1.566,-0.8273,1.8524,-0.4509,1.8839,-0.0697,0.2705,2,3,3,2,2,4,4,4,2,2,2,2,3,1,2,3,2,3,2,4,2,1.5435,0.6101,7,30,75,10,10,1
1545,84000058,CNTSTUID,603.362,Female,606.977,-1.0323,12,0.98,2.0165,-0.7905,1.1853,1.2403,-0.4622,-0.8947,-0.3195,-0.6231,-0.6146,1.0844,1.2643,0.5693,1.8905,-0.6723,0.1038,0.4152,1.1101,2.7249,-0.849,0.8207,0.2705,3,1,2,2,3,2,3,2,2,4,2,1,3,3,4,3,2,3,3,4,4,1.5435,0.6101,7,30,75,10,10,1
1546,84000058,CNTSTUID,570.291,Male,557.76,-1.8752,9,1.36,1.1225,-1.3508,0.937,1.8245,-1.8691,-0.8449,-0.4769,-0.1536,0.4627,1.0844,0.7262,1.8164,-1.8939,-0.1652,1.2386,2.3693,0.3133,-0.3184,0.1222,-0.1817,-1.272,2,2,3,1,2,3,3,3,2,3,1,1,4,3,4,2,4,3,4,3,4,1.5435,0.6101,7,30,75,10,10,1
1547,84000058,CNTSTUID,448.831,Female,490.622,-0.6245,12,0.98,-0.3253,-0.0772,-0.1716,0.1744,0.086,0.0477,0.0634,0.0895,1.0781,1.0844,-1.0214,0.5693,-1.2319,-0.8645,1.2386,-0.4684,0.5761,-0.3184,1.1971,-1.0064,-0.4021,1,3,3,1,2,4,4,3,1,1,2,3,4,3,4,2,3,3,4,3,4,1.5435,0.6101,7,30,75,10,10,1
1548,84000058,CNTSTUID,520.806,Female,591.987,-0.3215,16,-0.18,1.3195,-0.6261,2.0073,1.3209,-0.6637,-0.8449,0.6465,0.3692,-1.7421,-1.6224,-0.2047,0.0273,-0.9598,-1.6371,-1.3186,-0.5434,0.2224,-2.062,-0.4089,-0.1817,0.7192,4,1,1,3,4,3,2,3,2,3,1,2,3,2,2,4,3,1,2,4,3,1.5435,0.6101,7,30,75,10,10,1
1549,84000058,CNTSTUID,493.097,Female,549.306,-0.7007,12,-0.57,-1.1311,-0.8611,-0.0763,0.1744,-1.8691,-0.9386,0.2532,-0.112,0.653,0.0083,-0.733,-0.6545,0.4637,-2.1464,-1.1176,-0.8738,0.5761,-0.6913,0.1222,-0.0697,0.2705,2,2,3,1,3,3,3,3,2,2,2,2,3,2,3,3,2,2,3,3,2,1.5435,0.6101,7,30,75,10,10,1
1550,84000058,CNTSTUID,429.631,Female,412.55,-0.809,16,0.98,2.0165,-1.5133,0.836,0.1744,-0.6637,-1.4469,-0.1937,-0.94,-0.6146,1.0844,0.1956,-0.1015,-1.1858,1.1963,0.5012,-0.8741,1.8524,1.4903,-2.4403,0.795,1.2958,3,1,2,2,3,1,1,1,3,3,2,2,4,3,4,2,4,3,3,3,4,1.5435,0.6101,7,30,75,10,10,1
1551,84000058,CNTSTUID,579.945,Female,645.179,-0.2133,12,0.21,2.0165,-0.1018,0.836,1.8245,-0.3565,1.1793,0.1005,0.4826,1.1914,1.0844,0.7871,0.5693,1.0671,0.2621,-1.3186,-0.1433,0.7335,0.4766,1.8839,-1.8876,-1.272,2,3,4,1,2,4,4,4,1,1,1,1,3,3,2,2,3,3,2,3,3,1.5435,0.6101,7,30,75,10,10,1
1552,84000058,CNTSTUID,525.052,Male,545.046,1.2176,16,-0.18,-8.00E-04,1.2404,0.1067,1.3209,0.6527,1.1793,0.7495,3.601,2.6131,1.0844,0.3709,1.1448,0.4637,1.243,0.3385,-0.5319,1.8524,-0.4509,0.1222,-0.6311,-0.7816,1,4,4,1,1,3,3,3,1,3,1,1,3,3,3,2,3,3,4,3,3,1.5435,0.6101,7,30,75,10,10,1
1553,84000058,CNTSTUID,637.35,Female,626.601,-0.7696,12,0.98,1.3195,-0.2413,0.8329,1.8245,0.3807,-0.4396,0.1061,-0.1536,1.0781,1.0844,0.1956,1.1448,0.4637,-0.1652,-0.5928,-0.0614,0.5761,0.0348,0.1222,-1.126,-1.272,1,3,3,1,2,3,3,3,1,2,1,1,3,3,3,3,3,2,3,4,3,1.5435,0.6101,7,30,75,10,10,1
1554,84000058,CNTSTUID,566.95,Female,618.985,0.7791,16,0.98,2.0165,-0.0772,-0.1687,1.8245,1.0427,1.1793,-0.4517,-0.6231,0.3379,-2.5375,1.2643,1.1448,0.4637,-0.9827,-0.5928,-0.5319,1.8524,-0.8997,0.6994,-0.663,-1.272,2,2,3,1,3,3,3,4,2,2,1,2,3,3,3,3,3,3,3,3,3,1.5435,0.6101,7,30,75,10,10,1
1555,84000058,CNTSTUID,475.093,Female,528.276,-0.5759,12,0.59,-0.3253,0.5626,-0.9282,-0.2934,0.597,1.1793,0.8799,-0.0843,0.7546,1.0844,-0.2661,0.5693,0.4637,0.2621,0.5012,-0.4531,0.9703,-0.1042,-0.4419,-0.0697,0.5206,1,3,2,1,2,3,3,2,2,2,2,3,4,3,3,2,2,3,3,4,4,1.5435,0.6101,7,30,75,10,10,1
1556,84000058,CNTSTUID,632.17,Male,680.598,-0.1683,12,-0.57,2.0165,-0.2765,0.5464,1.3209,-1.2413,1.1793,-0.1978,-0.3419,2.6131,-1.1339,2.0054,0.4221,1.8905,-2.1464,-1.566,-1.1612,-1.6259,-1.0924,1.8839,-1.8876,-1.272,1,4,4,1,1,4,4,4,1,1,1,2,3,3,1,3,1,3,2,4,2,1.5435,0.6101,7,30,75,10,10,1
1557,84000058,CNTSTUID,644.835,Female,674.928,1.1157,16,-0.57,0.7743,0.4589,0.5464,1.3209,0.7433,-0.6122,0.6758,-0.0208,0.6575,0.0083,-0.6888,0.6291,1.8905,-0.9827,-0.5928,-0.8109,-0.094,-0.8395,0.8214,-0.524,-0.6346,3,3,3,1,2,4,3,3,1,2,2,2,3,3,3,3,2,3,3,3,3,1.5435,0.6101,7,30,75,10,10,1
1558,84000058,CNTSTUID,491.201,Female,550.773,0.7674,16,1.36,0.2012,-0.021,-0.5786,-0.6079,-0.1429,1.1793,0.6657,-0.3918,-1.9715,-0.6583,2.0054,1.1448,-1.1597,-0.9827,-0.5928,-0.0614,-0.4347,-0.3184,-0.5485,1.49,0.2705,4,1,1,4,3,2,3,3,4,4,2,1,3,2,3,2,4,2,3,4,3,1.5435,0.6101,7,30,75,10,10,1
1559,84000058,CNTSTUID,391.152,Female,560.915,-1.5191,6,0.59,-1.6391,0.6271,-0.5786,-0.8547,1.0427,-0.8532,0.6765,3.601,2.6131,-0.6583,-0.5707,-0.6545,0.8794,-0.569,-0.5928,-1.2865,0.5761,-0.4509,1.8839,-0.0697,0.2705,1,4,4,1,1,4,4,4,2,2,2,3,3,3,3,3,2,3,3,4,3,1.5435,0.6101,7,30,75,10,10,1
1560,84000058,CNTSTUID,481.924,Female,552.942,-0.5649,12,1.36,0.0728,0.5886,1.323,0.1744,0.7764,-0.3792,0.867,0.0895,-0.2704,1.0844,-0.2661,-0.1015,0.4637,0.2621,1.2386,0.7251,1.4751,-0.3184,-0.4089,0.409,0.2705,3,2,2,2,3,3,2,3,2,3,2,1,4,3,3,2,3,2,4,3,4,1.5435,0.6101,7,30,75,10,10,1
1561,84000058,CNTSTUID,417.835,Male,514.77,-1.2183,12,-0.95,-0.3253,-1.3508,-0.5786,-1.0615,-1.8691,-0.4903,-0.6684,-0.1536,-0.2704,1.0844,0.0113,0.6291,1.8905,-0.6723,-0.5928,-0.0614,0.2342,-1.1206,-0.5485,-0.0697,0.2705,3,2,2,2,3,2,3,3,2,2,2,2,3,2,3,2,3,2,3,2,3,1.5435,0.6101,7,30,75,10,10,1
1562,84000058,CNTSTUID,475.036,Female,586.509,1.4794,14,-0.18,0.7743,2.1311,2.0073,0.1744,1.5806,1.1793,1.8119,3.601,-0.4466,1.0844,0.7262,1.8164,-1.8939,1.7411,1.2386,1.2011,1.8524,2.7249,1.8839,-1.126,-0.7816,3,1,1,1,1,4,4,4,1,2,1,1,4,3,4,2,4,2,4,3,4,1.5435,0.6101,7,30,75,10,10,1
1563,84000058,CNTSTUID,471.51,Male,402.516,-1.1617,12,-1.72,-0.3253,-0.8013,0.1915,0.1744,0.4011,-0.3792,-0.2132,-0.6231,0.0127,1.0844,0.571,-0.1015,-1.8939,0.2621,0.1869,-0.5176,0.5761,-0.4415,0.1222,0.409,1.0558,2,2,2,2,2,3,3,3,2,3,2,3,4,2,3,2,4,1,3,3,3,1.5435,0.6101,7,30,75,10,10,1
1564,84000058,CNTSTUID,467.792,Female,457.286,0.7483,16,-0.95,-1.6391,0.2423,-2.2652,-2.2177,-0.0469,1.1793,0.9825,1.2943,1.0665,1.0844,2.0054,1.8164,1.0671,1.7411,1.2386,1.6219,1.1969,2.7249,-2.4403,2.7752,-1.272,1,4,4,3,4,1,1,1,4,4,4,1,4,3,4,2,4,2,4,2,4,1.5435,0.6101,7,30,75,10,10,1
1565,84000058,CNTSTUID,543.39,Male,617.984,-0.2454,12,0.98,0.7743,0.2775,-0.5786,-0.2934,0.6527,-0.3792,-0.1178,-0.281,0.8628,-0.6583,-0.4112,-0.1015,-1.2319,1.7411,-1.1176,0.7512,-0.094,-1.2403,1.8839,-0.0697,0.7192,2,3,3,1,2,4,4,4,2,2,2,2,3,2,3,2,2,3,3,3,2,1.5435,0.6101,7,30,75,10,10,1
1566,84000058,CNTSTUID,448.172,Male,475.662,-1.6432,9,0.59,2.0165,-0.9804,0.4572,1.8245,-0.6637,-0.4396,-0.2782,-0.94,0.4627,1.0844,-0.9792,0.6291,-1.8939,0.8126,0.1869,0.7512,1.8524,0.4581,0.8214,-0.524,0.2705,2,2,3,1,2,4,3,3,1,2,2,1,4,3,4,2,3,2,3,2,3,1.5435,0.6101,7,30,75,10,10,1
1567,84000058,CNTSTUID,533.218,Male,611.872,0.7603,16,0.59,-0.99,1.2241,-0.1716,-0.2934,0.9876,1.1793,0.9462,0.6901,2.6131,1.0844,0.1956,1.1448,1.8905,-0.267,-0.5928,-0.0806,1.1969,-1.1685,1.8839,-1.126,-1.272,1,4,4,1,1,4,4,4,1,2,1,1,3,2,2,3,2,2,3,3,3,1.5435,0.6101,7,30,75,10,10,1
1568,84000058,CNTSTUID,461.658,Male,516.136,-1.9946,6,0.59,-0.3253,-0.6842,0.5464,0.1744,-0.6637,-0.3792,0.1358,-0.1536,0.7789,1.0844,-0.5707,0.1187,0.1097,-0.6723,1.2386,1.1262,1.8524,0.6818,0.1222,-0.0697,-0.2888,2,3,3,2,1,3,3,3,2,2,2,1,4,2,2,1,3,2,4,2,4,1.5435,0.6101,7,30,75,10,10,1
1569,84000058,CNTSTUID,497.487,Male,526.49,0.4871,16,-0.57,-0.0363,-0.3066,-0.4708,-0.2934,1.0427,-1.1123,-0.291,-0.3419,1.1276,0.4667,-0.5707,0.1187,1.1911,-2.1464,-1.3186,-0.5676,0.5761,-1.0523,0.8214,0.409,0.2705,1,4,3,2,3,4,3,3,2,3,2,1,3,3,2,3,2,2,2,3,3,1.5435,0.6101,7,30,75,10,10,1
1570,84000058,CNTSTUID,521.094,Female,634.086,-1.8062,9,0.59,-0.8132,-0.7746,-0.5786,-0.6079,0.3109,-0.6853,-0.1868,-0.5742,1.7513,1.0844,-0.2661,1.1448,1.1911,-1.7389,-0.5928,-0.5536,0.5761,-1.1351,1.8839,-0.524,-0.8863,1,4,3,1,1,4,4,4,1,2,2,2,3,4,3,2,3,4,3,3,3,1.5435,0.6101,7,30,75,10,10,1
1571,84000058,CNTSTUID,531.955,Female,575.656,0.6825,14,-0.18,2.0165,1.0679,2.0073,0.9888,1.2274,0.031,0.7547,2.6563,0.0127,1.0844,2.0054,1.1448,0.052,0.2621,1.2386,2.3693,1.4751,0.6738,0.8214,-0.6311,-1.272,2,2,2,2,2,4,3,3,1,3,1,1,4,1,4,2,3,1,4,2,4,1.5435,0.6101,7,30,75,10,10,1
1572,84000058,CNTSTUID,471.147,Male,537.073,-0.2809,12,0.98,0.0728,0.0657,-0.4708,0.636,-0.8067,0.031,0.9462,0.6901,-1.1538,-0.6583,0.4352,-0.1015,0.5949,0.2621,-0.5928,-1.0974,-0.2151,0.9683,0.1222,-0.0697,0.2705,3,1,1,3,3,3,3,3,2,2,2,2,3,2,3,2,3,2,3,3,3,1.5435,0.6101,7,30,75,10,10,1
1573,84000058,CNTSTUID,549.79,Male,521.268,0.4614,16,0.21,2.0165,-0.5937,2.0073,1.8245,0.5135,1.1793,-0.5526,-0.5986,-0.2704,-0.6583,1.1811,-0.1015,-0.687,0.2621,1.2386,-0.0614,0.5761,-0.3184,0.1222,0.795,0.2705,3,2,2,2,3,3,3,3,3,3,2,2,4,1,4,2,3,1,4,2,4,1.5435,0.6101,7,30,75,10,10,1
1574,84000058,CNTSTUID,631.419,Female,743.079,-1.8514,9,0.59,0.7743,-1.1727,-0.5786,-0.7972,-0.6637,1.1793,-0.8086,-0.8607,-0.9016,1.0844,2.0054,0.6291,-0.3799,0.8126,1.2386,2.3693,1.4751,0.1891,0.1222,-0.524,-1.272,3,1,1,2,3,3,3,3,1,2,2,2,4,2,4,2,4,2,4,2,4,1.5435,0.6101,7,30,75,10,10,1
1575,84000058,CNTSTUID,464.319,Male,454.08,-0.1783,12,-0.95,0.7743,0.1054,-0.1687,1.8245,0.6529,-0.3792,0.5288,1.2943,-0.2406,1.0844,-0.357,1.8164,-0.1748,1.7411,-0.5928,0.3858,1.8524,-0.3184,0.1222,0.795,0.2705,2,2,1,2,2,3,3,3,3,3,2,2,3,2,2,2,3,3,3,2,3,1.5435,0.6101,7,30,75,10,10,1
1576,84000058,CNTSTUID,449.325,Male,468.696,-0.3889,14,-0.18,2.0165,-1.4288,0.1067,0.9888,-1.8691,-0.8449,-0.6637,-0.4985,-0.2704,0.4626,0.3709,-0.1015,0.4637,1.7411,1.2386,-0.0614,0.5761,0.8801,0.1222,0.409,0.7192,3,2,2,2,3,3,3,3,2,3,2,4,4,2,4,2,4,3,4,2,4,1.5435,0.6101,7,30,75,10,10,1
1577,84000059,CNTSTUID,324.158,Female,313.22,-0.8852,16,0.98,-1.6391,-1.3244,-2.2652,-1.2245,0.9094,1.0766,-2.5938,-2.1828,0.1372,-0.6117,-0.8279,-1.4028,-0.6133,-2.1464,-1.511,-0.0614,-1.3162,-0.9728,-2.4403,-1.1635,-1.272,3,3,3,3,3,1,1,1,2,1,1,1,2,2,2,3,2,1,3,3,2,1.5435,0.6101,7,20,70,5,40,1
1578,84000059,CNTSTUID,500.349,Male,470.542,0.1804,12,-1.72,-0.3253,0.3004,-0.1687,0.1744,0.1956,0.2646,0.8691,0.0895,0.1372,1.0844,0.1956,-0.1015,0.4637,0.2621,0.1869,-0.0614,0.5761,-0.9879,0.1222,1.2421,0.2705,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,4,3,3,3,3,1.5435,0.6101,7,20,70,5,40,1
1579,84000059,CNTSTUID,338.796,Male,330.707,-1.4189,12,-1.72,0.0403,-1.1013,0.5464,1.3209,0.3981,-1.5216,-0.4271,-0.6461,0.1372,1.0844,0.4352,1.8164,1.8905,0.0494,-1.8489,2.3693,1.8524,-1.5063,1.8839,1.3451,3.0064,3,3,3,3,3,4,4,4,2,3,4,4,2,4,2,4,2,3,2,4,2,1.5435,0.6101,7,20,70,5,40,1
1580,84000059,CNTSTUID,310.835,Female,359.53,-0.3793,16,-1.34,-0.3253,-0.5319,0.3721,-1.0212,0.9094,1.1793,-1.077,-1.146,-0.2786,1.0844,-0.5229,-0.1015,-0.13,-0.267,-1.566,-1.3333,-0.8147,-0.931,0.1222,1.2658,1.0558,2,1,1,1,1,3,3,3,2,4,3,3,3,3,4,3,3,1,2,2,2,1.5435,0.6101,7,20,70,5,40,1
1581,84000059,CNTSTUID,336.146,Male,312.102,-1.5943,9,-0.18,0.7743,-1.1273,-0.5786,0.1744,0.7635,-1.3835,-0.6487,-1.7779,0.4956,-1.6241,0.1956,-0.7233,0.3335,-0.3121,-0.5928,-1.3068,-0.4347,-0.6659,0.8214,1.5715,-0.4021,1,2,2,1,1,4,3,3,4,3,3,3,3,2,3,2,2,3,3,3,3,1.5435,0.6101,7,20,70,5,40,1
1582,84000059,CNTSTUID,438.594,Female,350.035,-0.682,12,-1.72,2.0165,0.1228,2.0073,1.8245,0.9094,1.1793,-0.0718,-0.3419,-1.7421,-0.6583,2.0054,1.8164,1.8905,1.7411,1.2386,2.3693,1.8524,2.7249,0.1222,1.2421,1.6524,4,1,1,3,4,3,3,3,3,3,3,4,4,3,3,2,3,2,4,3,4,1.5435,0.6101,7,20,70,5,40,1
1583,84000059,CNTSTUID,469.42,Male,483.181,0.185,16,-1.72,0.7743,0.2131,0.4572,0.1744,0.9094,1.1793,0.4535,-0.2532,-0.2704,0.4626,0.1956,-0.1015,0.4637,0.2621,-0.5928,-0.0614,0.5761,-0.6265,0.8214,1.2421,-1.272,3,2,2,2,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1.5435,0.6101,7,20,70,5,40,1
1584,84000059,CNTSTUID,586.126,Male,530.046,0.3647,12,-1.72,0.7743,0.8168,0.4599,0.1744,1.5806,0.031,0.3756,0.333,-0.2875,1.0844,0.1956,-0.6545,0.4637,0.2621,0.1869,0.3858,-0.2151,-1.1224,0.1222,1.2421,0.2705,2,2,2,3,3,3,3,3,3,3,3,3,4,2,3,2,3,2,3,2,3,1.5435,0.6101,7,20,70,5,40,1
1585,84000059,CNTSTUID,241.955,Male,320.85,-0.6722,6,-1.72,-1.6391,-0.2608,-2.2652,-2.2177,0.671,-0.5492,0.7228,-0.5901,-0.1119,1.0844,-2.345,-2.7365,-1.8939,-2.1464,-3.0666,-3.1675,-2.5252,-1.2605,-2.4403,-1.8876,-1.272,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5435,0.6101,7,20,70,5,40,1
1586,84000059,CNTSTUID,515.508,Male,603.758,0.3207,16,-0.18,2.0165,0.631,-0.5786,1.3209,1.0427,1.1793,0.1622,-0.1725,0.4627,0.0083,-0.733,0.5693,-0.2006,-0.267,-0.5928,-0.0328,-0.8444,-0.3184,1.8839,-0.524,-1.272,2,2,3,1,2,4,4,4,1,2,2,1,3,2,4,3,3,2,3,3,3,1.5435,0.6101,7,20,70,5,40,1
1587,84000059,CNTSTUID,416.3,Male,507.467,-0.3314,16,0.21,0.7743,-1.416,0.836,0.636,-0.0469,-1.5925,-0.838,-1.2275,0.638,1.0844,1.1811,-0.1015,-1.4869,0.2621,1.2386,1.1651,1.8524,0.0928,-0.4419,-0.556,0.2705,2,3,3,2,2,3,3,2,2,1,2,4,4,1,4,1,4,1,4,1,4,1.5435,0.6101,7,20,70,5,40,1
